flight_id,timestamp,lat,lon,alt,gspeed,vspeed,track,squawk,callsign,source,heading
3b86ff46,1754066000,32.27975,34.60254,5225.0,242.0,0.0,359.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066003,32.28346,34.60298,5225.0,242.0,0.0,5.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066006,32.28658,34.60385,5225.0,242.0,0.0,11.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066009,32.29003,34.60519,5225.0,243.0,0.0,19.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066012,32.29282,34.60682,5225.0,240.0,0.0,26.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066015,32.29613,34.60929,5225.0,240.0,0.0,32.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066018,32.29903,34.61204,5225.0,241.0,0.0,39.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066021,32.3012,34.61461,5225.0,241.0,-64.0,45.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066024,32.3032,34.61742,5225.0,242.0,0.0,49.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066027,32.30489,34.62045,5225.0,243.0,0.0,57.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066029,32.30612,34.62325,5225.0,242.0,0.0,61.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066031,32.30699,34.62566,5225.0,242.0,0.0,65.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066034,32.30804,34.62913,5225.0,242.0,0.0,69.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066037,32.30878,34.63303,5225.0,240.0,-64.0,76.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066040,32.30914,34.63692,5225.0,240.0,0.0,82.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066043,32.30914,34.64094,5225.0,239.0,0.0,88.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066046,32.30878,34.64462,5225.0,237.0,0.0,95.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066049,32.3079,34.64897,5225.0,238.0,0.0,103.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066052,32.30688,34.65256,5225.0,236.0,128.0,109.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066055,32.3059,34.65542,5225.0,236.0,128.0,111.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066058,32.30451,34.65906,5250.0,235.0,64.0,114.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066061,32.30292,34.66296,5250.0,235.0,0.0,114.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066063,32.30186,34.66576,5225.0,235.0,-64.0,114.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066066,32.30035,34.66956,5225.0,236.0,-64.0,114.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066069,32.29935,34.67219,5225.0,236.0,-64.0,114.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066071,32.29839,34.67472,5225.0,235.0,-64.0,114.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066074,32.29697,34.6784,5225.0,235.0,0.0,114.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066077,32.29566,34.68199,5225.0,236.0,0.0,113.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066092,32.28941,34.69993,5225.0,236.0,0.0,111.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066107,32.28351,34.71795,5225.0,239.0,0.0,111.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066120,32.27779,34.73322,5200.0,238.0,-64.0,118.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066122,32.27623,34.73575,5200.0,237.0,0.0,122.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066125,32.27412,34.73855,5225.0,236.0,0.0,131.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066129,32.27142,34.74135,5225.0,236.0,64.0,138.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066132,32.26849,34.74366,5225.0,234.0,64.0,145.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066135,32.26564,34.74533,5225.0,232.0,64.0,152.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066138,32.26218,34.74662,5225.0,231.0,0.0,161.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066141,32.25916,34.74746,5225.0,229.0,64.0,168.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066143,32.25702,34.74768,5225.0,228.0,64.0,172.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066146,32.25367,34.74774,5225.0,228.0,0.0,179.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066150,32.24976,34.74729,5225.0,227.0,0.0,185.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066153,32.24669,34.74639,5225.0,226.0,0.0,191.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066156,32.24394,34.74538,5225.0,225.0,0.0,197.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066159,32.24063,34.74353,5225.0,224.0,0.0,203.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066163,32.23789,34.74163,5225.0,223.0,0.0,210.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066165,32.23586,34.73987,5225.0,224.0,-64.0,214.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066168,32.23334,34.73717,5225.0,224.0,0.0,220.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066171,32.23119,34.7344,5225.0,223.0,0.0,227.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066174,32.22931,34.73152,5225.0,223.0,-64.0,233.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066178,32.22737,34.72773,5225.0,223.0,0.0,238.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066180,32.22656,34.7257,5225.0,224.0,0.0,242.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066183,32.22528,34.72158,5225.0,224.0,0.0,250.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066186,32.22453,34.71809,5225.0,224.0,0.0,256.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066189,32.22404,34.71421,5225.0,225.0,0.0,261.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066192,32.22391,34.71032,5225.0,226.0,0.0,267.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066195,32.22414,34.70669,5225.0,226.0,0.0,273.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066198,32.22464,34.7035,5225.0,227.0,0.0,277.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066201,32.22537,34.69993,5225.0,227.0,64.0,285.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066204,32.22639,34.69667,5225.0,228.0,128.0,288.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066207,32.22775,34.69274,5225.0,227.0,64.0,291.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066209,32.22858,34.69038,5250.0,227.0,0.0,292.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066213,32.23004,34.68636,5225.0,228.0,-64.0,292.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066215,32.23082,34.68411,5225.0,227.0,-64.0,292.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066218,32.23216,34.68042,5225.0,228.0,0.0,292.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066221,32.23361,34.67631,5225.0,227.0,0.0,292.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066224,32.23453,34.67373,5225.0,228.0,-64.0,292.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066226,32.23533,34.67156,5225.0,227.0,-64.0,292.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066240,32.24098,34.65516,5225.0,229.0,-64.0,291.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066252,32.24566,34.64135,5225.0,231.0,0.0,291.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066267,32.25167,34.62375,5225.0,233.0,-128.0,293.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066272,32.2547,34.61758,5225.0,234.0,0.0,301.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066275,32.25698,34.61411,5225.0,235.0,0.0,307.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066279,32.2592,34.61155,5225.0,235.0,0.0,314.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066281,32.26131,34.60946,5225.0,235.0,0.0,320.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066285,32.2646,34.60704,5225.0,236.0,64.0,327.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066288,32.26778,34.60525,5225.0,236.0,64.0,333.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066291,32.27147,34.60391,5225.0,238.0,64.0,340.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066294,32.27481,34.60314,5225.0,237.0,64.0,347.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066297,32.27769,34.60281,5225.0,237.0,0.0,355.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066299,32.28053,34.60295,5225.0,239.0,0.0,355.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066302,32.28365,34.60335,5225.0,239.0,0.0,6.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066306,32.28781,34.60446,5225.0,239.0,-64.0,13.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066309,32.29106,34.60595,5225.0,240.0,0.0,19.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066312,32.29413,34.60787,5225.0,242.0,0.0,26.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066315,32.29697,34.61013,5225.0,241.0,0.0,34.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066318,32.29999,34.61316,5225.0,241.0,0.0,40.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066321,32.30159,34.61517,5225.0,241.0,0.0,46.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066324,32.30371,34.61837,5225.0,240.0,0.0,53.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066327,32.30585,34.62263,5225.0,241.0,0.0,59.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066329,32.30672,34.62484,5225.0,240.0,64.0,63.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066332,32.30795,34.62891,5225.0,240.0,0.0,70.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066336,32.30874,34.63283,5225.0,240.0,0.0,76.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066339,32.30914,34.63682,5225.0,240.0,0.0,82.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066342,32.30912,34.64129,5225.0,240.0,0.0,89.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066345,32.30874,34.64505,5225.0,239.0,0.0,97.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066348,32.30786,34.64953,5225.0,238.0,64.0,103.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066351,32.30713,34.65209,5225.0,237.0,128.0,107.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066354,32.30595,34.65559,5250.0,237.0,64.0,111.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066357,32.30451,34.65957,5250.0,236.0,0.0,113.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066360,32.30316,34.66315,5225.0,235.0,-64.0,113.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066363,32.30176,34.6668,5225.0,235.0,-64.0,114.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066366,32.30031,34.67065,5225.0,235.0,-64.0,113.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066369,32.29903,34.67411,5225.0,235.0,0.0,113.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066372,32.29785,34.67728,5250.0,235.0,64.0,113.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066375,32.29673,34.68036,5250.0,237.0,64.0,113.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066378,32.29524,34.68434,5225.0,241.0,-64.0,113.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066394,32.28818,34.70405,5225.0,248.0,0.0,112.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066406,32.28263,34.71999,5225.0,249.0,64.0,112.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066421,32.27618,34.73866,5225.0,251.0,-64.0,112.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066436,32.26955,34.75767,5225.0,252.0,0.0,112.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066449,32.26382,34.77387,5225.0,252.0,-64.0,112.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066464,32.2571,34.7931,5225.0,253.0,0.0,112.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066479,32.25111,34.81315,5075.0,256.0,-832.0,106.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066488,32.24813,34.82492,4975.0,253.0,-960.0,106.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066491,32.24716,34.8288,4925.0,253.0,-1088.0,106.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066494,32.24613,34.83299,4875.0,253.0,-1088.0,106.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066498,32.24501,34.83742,4825.0,252.0,-1024.0,106.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066504,32.24278,34.84605,4700.0,251.0,-704.0,106.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066512,32.23994,34.85687,4650.0,247.0,-512.0,107.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066522,32.23677,34.86904,4550.0,242.0,-576.0,107.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066531,32.23398,34.87963,4450.0,238.0,-576.0,107.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066537,32.23198,34.88725,4400.0,235.0,-512.0,107.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066545,32.22932,34.89751,4325.0,230.0,-512.0,106.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066555,32.22629,34.90917,4275.0,225.0,-256.0,107.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066563,32.22364,34.91954,4200.0,226.0,-768.0,106.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066573,32.22085,34.93036,4050.0,228.0,-960.0,107.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066581,32.21828,34.94026,3925.0,225.0,-1024.0,106.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066587,32.21626,34.94795,3825.0,222.0,-768.0,106.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066597,32.2135,34.9585,3725.0,216.0,-640.0,107.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066606,32.21104,34.96789,3700.0,205.0,128.0,107.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066612,32.20912,34.97498,3700.0,201.0,-512.0,108.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066615,32.20824,34.97766,3650.0,202.0,-704.0,111.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066618,32.20693,34.98069,3625.0,202.0,-704.0,115.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066622,32.20507,34.98394,3575.0,201.0,-576.0,124.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066625,32.20276,34.98673,3550.0,200.0,-512.0,134.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066628,32.20046,34.98877,3525.0,198.0,-512.0,142.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066631,32.19851,34.99017,3500.0,198.0,-512.0,147.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066633,32.1969,34.99096,3475.0,197.0,-448.0,155.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066636,32.19379,34.992,3450.0,196.0,-448.0,163.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066639,32.1912,34.99241,3450.0,196.0,-384.0,171.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066643,32.18806,34.9925,3425.0,195.0,-256.0,178.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066646,32.18532,34.99223,3400.0,195.0,-192.0,183.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066648,32.1831,34.99196,3400.0,194.0,-256.0,185.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066651,32.18026,34.99162,3375.0,195.0,-256.0,185.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066655,32.17751,34.99129,3375.0,195.0,-320.0,185.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066658,32.17419,34.99102,3350.0,195.0,-256.0,184.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066661,32.17159,34.9908,3325.0,196.0,-320.0,183.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066664,32.16898,34.99068,3325.0,196.0,-256.0,182.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066667,32.16582,34.99063,3300.0,196.0,-320.0,181.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066673,32.15996,34.99036,3275.0,195.0,-384.0,183.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066680,32.15498,34.9891,3225.0,193.0,-320.0,194.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066683,32.15199,34.98777,3200.0,193.0,-576.0,202.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066686,32.14935,34.98624,3175.0,193.0,-768.0,206.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066688,32.14767,34.98518,3150.0,193.0,-832.0,207.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066691,32.1453,34.98367,3100.0,193.0,-832.0,208.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066694,32.14348,34.98244,3075.0,194.0,-960.0,209.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066697,32.14083,34.98075,3025.0,194.0,-896.0,209.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066701,32.13817,34.97893,2975.0,193.0,-1024.0,209.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066703,32.13608,34.9775,2925.0,193.0,-1024.0,209.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066705,32.13441,34.9764,2875.0,193.0,-1024.0,210.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066708,32.13226,34.97492,2825.0,193.0,-1088.0,210.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066711,32.12961,34.97311,2775.0,193.0,-1088.0,210.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066720,32.12281,34.96848,2625.0,193.0,-1152.0,210.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066729,32.11616,34.96399,2475.0,189.0,-1088.0,209.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066738,32.10933,34.95937,2325.0,185.0,-960.0,210.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066747,32.10246,34.95481,2175.0,183.0,-768.0,209.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066755,32.09711,34.9513,2075.0,176.0,-768.0,209.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066763,32.09083,34.94723,1950.0,171.0,-896.0,209.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066770,32.08699,34.94471,1850.0,171.0,-896.0,208.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066777,32.08154,34.94119,1750.0,162.0,-704.0,208.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066785,32.07664,34.93806,1650.0,154.0,-960.0,208.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066794,32.07083,34.93433,1500.0,149.0,-960.0,208.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066802,32.06616,34.93131,1400.0,146.0,-768.0,209.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066808,32.06258,34.92896,1325.0,145.0,-768.0,208.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066816,32.05792,34.92593,1225.0,145.0,-768.0,208.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066826,32.05225,34.92229,1100.0,141.0,-640.0,208.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066833,32.04826,34.91966,1025.0,140.0,-768.0,208.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066840,32.04465,34.91735,950.0,140.0,-704.0,208.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066848,32.04028,34.91449,850.0,139.0,-704.0,208.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066855,32.03567,34.91153,750.0,138.0,-704.0,208.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066862,32.03171,34.909,675.0,138.0,-640.0,209.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066870,32.02698,34.90593,575.0,138.0,-640.0,208.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066879,32.02277,34.90317,500.0,139.0,-704.0,208.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066888,32.01718,34.89961,375.0,139.0,-704.0,209.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066896,32.01262,34.89667,325.0,136.0,-192.0,208.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066905,32.00801,34.8937,325.0,115.0,-64.0,209.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066914,32.00481,34.89162,0.0,72.0,0.0,208.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066921,32.00343,34.89071,0.0,43.0,0.0,208.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066930,32.0023,34.88976,0.0,30.0,0.0,225.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066932,32.00214,34.88955,0.0,28.0,0.0,227.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066935,32.00185,34.88913,0.0,26.0,0.0,230.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066937,32.0017,34.88889,0.0,26.0,0.0,233.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066948,32.00114,34.88783,0.0,17.0,0.0,236.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066952,32.00146,34.88844,0.0,23.0,0.0,239.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066955,32.0009,34.88738,0.0,15.0,0.0,239.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066963,32.00082,34.88681,0.0,12.0,0.0,272.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066967,32.00092,34.88651,0.0,12.0,0.0,292.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066979,32.00127,34.88585,0.0,13.0,0.0,300.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066983,32.00142,34.88556,0.0,14.0,0.0,300.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066987,32.00158,34.88526,0.0,15.0,0.0,300.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066992,32.00177,34.8849,0.0,17.0,0.0,300.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754066995,32.00188,34.88466,0.0,18.0,0.0,300.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754067002,32.00214,34.88417,0.0,19.0,0.0,300.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754067010,32.00258,34.88333,0.0,20.0,0.0,300.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754067016,32.00282,34.88287,0.0,21.0,0.0,300.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754067022,32.00328,34.88198,0.0,22.0,0.0,300.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754067031,32.00376,34.88107,0.0,23.0,0.0,300.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754067039,32.00416,34.88029,0.0,20.0,0.0,300.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754067047,32.00446,34.87972,0.0,11.0,0.0,300.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754067053,32.00452,34.87939,0.0,10.0,0.0,278.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754067058,32.00439,34.8791,0.0,12.0,0.0,236.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754067063,32.00415,34.87893,0.0,13.0,0.0,213.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754067069,32.00385,34.87872,0.0,14.0,0.0,210.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754067073,32.00362,34.87855,0.0,15.0,0.0,210.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754067078,32.0033,34.87833,0.0,15.0,0.0,210.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754067086,32.00274,34.87793,0.0,17.0,0.0,210.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754067090,32.00245,34.87772,0.0,18.0,0.0,210.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754067105,32.00132,34.87691,0.0,20.0,0.0,210.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754067116,32.00059,34.87638,0.0,16.0,0.0,210.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754067122,32.00019,34.87611,0.0,13.0,0.0,210.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754067135,31.99964,34.87571,0.0,9.0,0.0,213.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754067156,31.9998,34.87471,0.0,0.0,0.0,300.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754067160,31.99994,34.87445,0.0,0.0,0.0,300.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754067164,32.00004,34.87424,0.0,11.0,0.0,298.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754067169,32.00008,34.87401,0.0,10.0,0.0,284.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754067175,32.0002,34.8737,0.0,10.0,0.0,295.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754067184,32.00046,34.87325,0.0,11.0,0.0,309.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754067189,32.00069,34.87315,0.0,12.0,0.0,334.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754067199,32.00123,34.87281,0.0,13.0,0.0,329.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754067204,32.00146,34.87267,0.0,11.0,0.0,331.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754067220,32.00193,34.87251,0.0,3.0,0.0,2.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754067231,32.00207,34.87272,0.0,5.0,0.0,45.0,7436,AIZ224,ADSB,0.0
3b86ff46,1754067248,32.00221,34.87297,0.0,1.0,0.0,53.0,7436,AIZ224,ADSB,0.0
